ANO,UF,SITUACAO,ADEQUACAO,AGUA,ESGOTO,LIXO,n
2010,52,Rural,Adequado,Inadequado,Inadequado,Adequado,0
2010,52,Rural,Adequado,Inadequado,Inadequado,Inadequado,0
2010,52,Rural,Inadequado,Adequado,Adequado,Adequado,0
2010,52,Rural,Inadequado,Adequado,Adequado,Inadequado,0
2010,52,Rural,Inadequado,Adequado,Inadequado,Adequado,0
2010,52,Rural,Inadequado,Adequado,Inadequado,Inadequado,0
2010,52,Rural,Inadequado,Inadequado,Adequado,Adequado,0
2010,52,Rural,Inadequado,Inadequado,Adequado,Inadequado,0
2010,52,Rural,Inadequado,Inadequado,Inadequado,Adequado,0
2010,52,Rural,Inadequado,Inadequado,Inadequado,Inadequado,125460
2010,52,Rural,Semi-adequado,Adequado,Adequado,Adequado,0
2010,52,Rural,Semi-adequado,Adequado,Adequado,Inadequado,1452
2010,52,Rural,Semi-adequado,Adequado,Inadequado,Adequado,11675
2010,52,Rural,Semi-adequado,Adequado,Inadequado,Inadequado,6680
2010,52,Rural,Semi-adequado,Inadequado,Adequado,Adequado,2320
2010,52,Rural,Semi-adequado,Inadequado,Adequado,Inadequado,19177
2010,52,Rural,Semi-adequado,Inadequado,Inadequado,Adequado,9852
2010,52,Rural,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2010,52,Urbano,Adequado,Adequado,Adequado,Adequado,776951
2010,52,Urbano,Adequado,Adequado,Adequado,Inadequado,0
2010,52,Urbano,Adequado,Adequado,Inadequado,Adequado,0
2010,52,Urbano,Adequado,Adequado,Inadequado,Inadequado,0
2010,52,Urbano,Adequado,Inadequado,Adequado,Adequado,0
2010,52,Urbano,Adequado,Inadequado,Adequado,Inadequado,0
2010,52,Urbano,Adequado,Inadequado,Inadequado,Adequado,0
2010,52,Urbano,Adequado,Inadequado,Inadequado,Inadequado,0
2010,52,Urbano,Inadequado,Adequado,Adequado,Adequado,0
2010,52,Urbano,Inadequado,Adequado,Adequado,Inadequado,0
2010,52,Urbano,Inadequado,Adequado,Inadequado,Adequado,0
2010,52,Urbano,Inadequado,Adequado,Inadequado,Inadequado,0
2010,52,Urbano,Inadequado,Inadequado,Adequado,Adequado,0
2010,52,Urbano,Inadequado,Inadequado,Adequado,Inadequado,0
2010,52,Urbano,Inadequado,Inadequado,Inadequado,Adequado,0
2010,52,Urbano,Inadequado,Inadequado,Inadequado,Inadequado,17247
2010,52,Urbano,Semi-adequado,Adequado,Adequado,Adequado,0
2010,52,Urbano,Semi-adequado,Adequado,Adequado,Inadequado,49650
2010,52,Urbano,Semi-adequado,Adequado,Inadequado,Adequado,610598
2010,52,Urbano,Semi-adequado,Adequado,Inadequado,Inadequado,32448
2010,52,Urbano,Semi-adequado,Inadequado,Adequado,Adequado,67016
2010,52,Urbano,Semi-adequado,Inadequado,Adequado,Inadequado,7429
2010,52,Urbano,Semi-adequado,Inadequado,Inadequado,Adequado,133318
2010,52,Urbano,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2010,53,Rural,Adequado,Adequado,Adequado,Adequado,1393
2010,53,Rural,Adequado,Adequado,Adequado,Inadequado,0
2010,53,Rural,Adequado,Adequado,Inadequado,Adequado,0
2010,53,Rural,Adequado,Adequado,Inadequado,Inadequado,0
2010,53,Rural,Adequado,Inadequado,Adequado,Adequado,0
2010,53,Rural,Adequado,Inadequado,Adequado,Inadequado,0
2010,53,Rural,Adequado,Inadequado,Inadequado,Adequado,0
2010,53,Rural,Adequado,Inadequado,Inadequado,Inadequado,0
2010,53,Rural,Inadequado,Adequado,Adequado,Adequado,0
2010,53,Rural,Inadequado,Adequado,Adequado,Inadequado,0
2010,53,Rural,Inadequado,Adequado,Inadequado,Adequado,0
2010,53,Rural,Inadequado,Adequado,Inadequado,Inadequado,0
2010,53,Rural,Inadequado,Inadequado,Adequado,Adequado,0
2010,53,Rural,Inadequado,Inadequado,Adequado,Inadequado,0
2010,53,Rural,Inadequado,Inadequado,Inadequado,Adequado,0
2010,53,Rural,Inadequado,Inadequado,Inadequado,Inadequado,8583
2010,53,Rural,Semi-adequado,Adequado,Adequado,Adequado,0
2010,53,Rural,Semi-adequado,Adequado,Adequado,Inadequado,167
2010,53,Rural,Semi-adequado,Adequado,Inadequado,Adequado,2520
2010,53,Rural,Semi-adequado,Adequado,Inadequado,Inadequado,1330
2010,53,Rural,Semi-adequado,Inadequado,Adequado,Adequado,1858
2010,53,Rural,Semi-adequado,Inadequado,Adequado,Inadequado,4145
2010,53,Rural,Semi-adequado,Inadequado,Inadequado,Adequado,2990
2010,53,Rural,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2010,53,Urbano,Adequado,Adequado,Adequado,Adequado,581135
2010,53,Urbano,Adequado,Adequado,Adequado,Inadequado,0
2010,53,Urbano,Adequado,Adequado,Inadequado,Adequado,0
2010,53,Urbano,Adequado,Adequado,Inadequado,Inadequado,0
2010,53,Urbano,Adequado,Inadequado,Adequado,Adequado,0
2010,53,Urbano,Adequado,Inadequado,Adequado,Inadequado,0
2010,53,Urbano,Adequado,Inadequado,Inadequado,Adequado,0
2010,53,Urbano,Adequado,Inadequado,Inadequado,Inadequado,0
2010,53,Urbano,Inadequado,Adequado,Adequado,Adequado,0
2010,53,Urbano,Inadequado,Adequado,Adequado,Inadequado,0
2010,53,Urbano,Inadequado,Adequado,Inadequado,Adequado,0
2010,53,Urbano,Inadequado,Adequado,Inadequado,Inadequado,0
2010,53,Urbano,Inadequado,Inadequado,Adequado,Adequado,0
2010,53,Urbano,Inadequado,Inadequado,Adequado,Inadequado,0
2010,53,Urbano,Inadequado,Inadequado,Inadequado,Adequado,0
2010,53,Urbano,Inadequado,Inadequado,Inadequado,Inadequado,4711
2010,53,Urbano,Semi-adequado,Adequado,Adequado,Adequado,0
2010,53,Urbano,Semi-adequado,Adequado,Adequado,Inadequado,88442
2010,53,Urbano,Semi-adequado,Adequado,Inadequado,Adequado,40434
2010,53,Urbano,Semi-adequado,Adequado,Inadequado,Inadequado,20361
2010,53,Urbano,Semi-adequado,Inadequado,Adequado,Adequado,6319
2010,53,Urbano,Semi-adequado,Inadequado,Adequado,Inadequado,5158
2010,53,Urbano,Semi-adequado,Inadequado,Inadequado,Adequado,3650
2010,53,Urbano,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,11,Rural,Adequado,Adequado,Adequado,Adequado,0
2019,11,Rural,Adequado,Adequado,Adequado,Inadequado,0
2019,11,Rural,Adequado,Adequado,Inadequado,Adequado,0
2019,11,Rural,Adequado,Adequado,Inadequado,Inadequado,0
2019,11,Rural,Adequado,Inadequado,Adequado,Adequado,0
2019,11,Rural,Adequado,Inadequado,Adequado,Inadequado,0
2019,11,Rural,Adequado,Inadequado,Inadequado,Adequado,0
2019,11,Rural,Adequado,Inadequado,Inadequado,Inadequado,0
2019,11,Rural,Inadequado,Adequado,Adequado,Adequado,0
2019,11,Rural,Inadequado,Adequado,Adequado,Inadequado,0
2019,11,Rural,Inadequado,Adequado,Inadequado,Adequado,0
2019,11,Rural,Inadequado,Adequado,Inadequado,Inadequado,0
2019,11,Rural,Inadequado,Inadequado,Adequado,Adequado,0
2019,11,Rural,Inadequado,Inadequado,Adequado,Inadequado,0
2019,11,Rural,Inadequado,Inadequado,Inadequado,Adequado,0
2019,11,Rural,Inadequado,Inadequado,Inadequado,Inadequado,9213
2019,11,Rural,Semi-adequado,Adequado,Adequado,Adequado,0
2019,11,Rural,Semi-adequado,Adequado,Adequado,Inadequado,5746
2019,11,Rural,Semi-adequado,Adequado,Inadequado,Adequado,2308
2019,11,Rural,Semi-adequado,Adequado,Inadequado,Inadequado,119480
2019,11,Rural,Semi-adequado,Inadequado,Adequado,Adequado,0
2019,11,Rural,Semi-adequado,Inadequado,Adequado,Inadequado,739
2019,11,Rural,Semi-adequado,Inadequado,Inadequado,Adequado,0
2019,11,Rural,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,11,Urbano,Adequado,Adequado,Adequado,Adequado,75088
2019,11,Urbano,Adequado,Adequado,Adequado,Inadequado,0
2019,11,Urbano,Adequado,Adequado,Inadequado,Adequado,0
2019,11,Urbano,Adequado,Adequado,Inadequado,Inadequado,0
2019,11,Urbano,Adequado,Inadequado,Adequado,Adequado,0
2019,11,Urbano,Adequado,Inadequado,Adequado,Inadequado,0
2019,11,Urbano,Adequado,Inadequado,Inadequado,Adequado,0
2019,11,Urbano,Adequado,Inadequado,Inadequado,Inadequado,0
2019,11,Urbano,Inadequado,Adequado,Adequado,Adequado,0
2019,11,Urbano,Inadequado,Adequado,Adequado,Inadequado,0
2019,11,Urbano,Inadequado,Adequado,Inadequado,Adequado,0
2019,11,Urbano,Inadequado,Adequado,Inadequado,Inadequado,0
2019,11,Urbano,Inadequado,Inadequado,Adequado,Adequado,0
2019,11,Urbano,Inadequado,Inadequado,Adequado,Inadequado,0
2019,11,Urbano,Inadequado,Inadequado,Inadequado,Adequado,0
2019,11,Urbano,Inadequado,Inadequado,Inadequado,Inadequado,1633
2019,11,Urbano,Semi-adequado,Adequado,Adequado,Adequado,0
2019,11,Urbano,Semi-adequado,Adequado,Adequado,Inadequado,9168
2019,11,Urbano,Semi-adequado,Adequado,Inadequado,Adequado,301881
2019,11,Urbano,Semi-adequado,Adequado,Inadequado,Inadequado,60178
2019,11,Urbano,Semi-adequado,Inadequado,Adequado,Adequado,0
2019,11,Urbano,Semi-adequado,Inadequado,Adequado,Inadequado,0
2019,11,Urbano,Semi-adequado,Inadequado,Inadequado,Adequado,7350
2019,11,Urbano,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,12,Rural,Adequado,Adequado,Adequado,Adequado,341
2019,12,Rural,Adequado,Adequado,Adequado,Inadequado,0
2019,12,Rural,Adequado,Adequado,Inadequado,Adequado,0
2019,12,Rural,Adequado,Adequado,Inadequado,Inadequado,0
2019,12,Rural,Adequado,Inadequado,Adequado,Adequado,0
2019,12,Rural,Adequado,Inadequado,Adequado,Inadequado,0
2019,12,Rural,Adequado,Inadequado,Inadequado,Adequado,0
2019,12,Rural,Adequado,Inadequado,Inadequado,Inadequado,0
2019,12,Rural,Inadequado,Adequado,Adequado,Adequado,0
2019,12,Rural,Inadequado,Adequado,Adequado,Inadequado,0
2019,12,Rural,Inadequado,Adequado,Inadequado,Adequado,0
2019,12,Rural,Inadequado,Adequado,Inadequado,Inadequado,0
2019,12,Rural,Inadequado,Inadequado,Adequado,Adequado,0
2019,12,Rural,Inadequado,Inadequado,Adequado,Inadequado,0
2019,12,Rural,Inadequado,Inadequado,Inadequado,Adequado,0
2019,12,Rural,Inadequado,Inadequado,Inadequado,Inadequado,25477
2019,12,Rural,Semi-adequado,Adequado,Adequado,Adequado,0
2019,12,Rural,Semi-adequado,Adequado,Adequado,Inadequado,0
2019,12,Rural,Semi-adequado,Adequado,Inadequado,Adequado,5802
2019,12,Rural,Semi-adequado,Adequado,Inadequado,Inadequado,35516
2019,12,Rural,Semi-adequado,Inadequado,Adequado,Adequado,0
2019,12,Rural,Semi-adequado,Inadequado,Adequado,Inadequado,0
2019,12,Rural,Semi-adequado,Inadequado,Inadequado,Adequado,1233
2019,12,Rural,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,12,Urbano,Adequado,Adequado,Adequado,Adequado,96350
2019,12,Urbano,Adequado,Adequado,Adequado,Inadequado,0
2019,12,Urbano,Adequado,Adequado,Inadequado,Adequado,0
2019,12,Urbano,Adequado,Adequado,Inadequado,Inadequado,0
2019,12,Urbano,Adequado,Inadequado,Adequado,Adequado,0
2019,12,Urbano,Adequado,Inadequado,Adequado,Inadequado,0
2019,12,Urbano,Adequado,Inadequado,Inadequado,Adequado,0
2019,12,Urbano,Adequado,Inadequado,Inadequado,Inadequado,0
2019,12,Urbano,Inadequado,Adequado,Adequado,Adequado,0
2019,12,Urbano,Inadequado,Adequado,Adequado,Inadequado,0
2019,12,Urbano,Inadequado,Adequado,Inadequado,Adequado,0
2019,12,Urbano,Inadequado,Adequado,Inadequado,Inadequado,0
2019,12,Urbano,Inadequado,Inadequado,Adequado,Adequado,0
2019,12,Urbano,Inadequado,Inadequado,Adequado,Inadequado,0
2019,12,Urbano,Inadequado,Inadequado,Inadequado,Adequado,0
2019,12,Urbano,Inadequado,Inadequado,Inadequado,Inadequado,3187
2019,12,Urbano,Semi-adequado,Adequado,Adequado,Adequado,0
2019,12,Urbano,Semi-adequado,Adequado,Adequado,Inadequado,5206
2019,12,Urbano,Semi-adequado,Adequado,Inadequado,Adequado,65194
2019,12,Urbano,Semi-adequado,Adequado,Inadequado,Inadequado,16042
2019,12,Urbano,Semi-adequado,Inadequado,Adequado,Adequado,2543
2019,12,Urbano,Semi-adequado,Inadequado,Adequado,Inadequado,98
2019,12,Urbano,Semi-adequado,Inadequado,Inadequado,Adequado,10291
2019,12,Urbano,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,13,Rural,Adequado,Adequado,Adequado,Adequado,0
2019,13,Rural,Adequado,Adequado,Adequado,Inadequado,0
2019,13,Rural,Adequado,Adequado,Inadequado,Adequado,0
2019,13,Rural,Adequado,Adequado,Inadequado,Inadequado,0
2019,13,Rural,Adequado,Inadequado,Adequado,Adequado,0
2019,13,Rural,Adequado,Inadequado,Adequado,Inadequado,0
2019,13,Rural,Adequado,Inadequado,Inadequado,Adequado,0
2019,13,Rural,Adequado,Inadequado,Inadequado,Inadequado,0
2019,13,Rural,Inadequado,Adequado,Adequado,Adequado,0
2019,13,Rural,Inadequado,Adequado,Adequado,Inadequado,0
2019,13,Rural,Inadequado,Adequado,Inadequado,Adequado,0
2019,13,Rural,Inadequado,Adequado,Inadequado,Inadequado,0
2019,13,Rural,Inadequado,Inadequado,Adequado,Adequado,0
2019,13,Rural,Inadequado,Inadequado,Adequado,Inadequado,0
2019,13,Rural,Inadequado,Inadequado,Inadequado,Adequado,0
2019,13,Rural,Inadequado,Inadequado,Inadequado,Inadequado,100549
2019,13,Rural,Semi-adequado,Adequado,Adequado,Adequado,0
2019,13,Rural,Semi-adequado,Adequado,Adequado,Inadequado,349
2019,13,Rural,Semi-adequado,Adequado,Inadequado,Adequado,9834
2019,13,Rural,Semi-adequado,Adequado,Inadequado,Inadequado,54023
2019,13,Rural,Semi-adequado,Inadequado,Adequado,Adequado,0
2019,13,Rural,Semi-adequado,Inadequado,Adequado,Inadequado,0
2019,13,Rural,Semi-adequado,Inadequado,Inadequado,Adequado,1140
2019,13,Rural,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,13,Urbano,Adequado,Adequado,Adequado,Adequado,493613
2019,13,Urbano,Adequado,Adequado,Adequado,Inadequado,0
2019,13,Urbano,Adequado,Adequado,Inadequado,Adequado,0
2019,13,Urbano,Adequado,Adequado,Inadequado,Inadequado,0
2019,13,Urbano,Adequado,Inadequado,Adequado,Adequado,0
2019,13,Urbano,Adequado,Inadequado,Adequado,Inadequado,0
2019,13,Urbano,Adequado,Inadequado,Inadequado,Adequado,0
2019,13,Urbano,Adequado,Inadequado,Inadequado,Inadequado,0
2019,13,Urbano,Inadequado,Adequado,Adequado,Adequado,0
2019,13,Urbano,Inadequado,Adequado,Adequado,Inadequado,0
2019,13,Urbano,Inadequado,Adequado,Inadequado,Adequado,0
2019,13,Urbano,Inadequado,Adequado,Inadequado,Inadequado,0
2019,13,Urbano,Inadequado,Inadequado,Adequado,Adequado,0
2019,13,Urbano,Inadequado,Inadequado,Adequado,Inadequado,0
2019,13,Urbano,Inadequado,Inadequado,Inadequado,Adequado,0
2019,13,Urbano,Inadequado,Inadequado,Inadequado,Inadequado,8378
2019,13,Urbano,Semi-adequado,Adequado,Adequado,Adequado,0
2019,13,Urbano,Semi-adequado,Adequado,Adequado,Inadequado,16298
2019,13,Urbano,Semi-adequado,Adequado,Inadequado,Adequado,316292
2019,13,Urbano,Semi-adequado,Adequado,Inadequado,Inadequado,82633
2019,13,Urbano,Semi-adequado,Inadequado,Adequado,Adequado,4109
2019,13,Urbano,Semi-adequado,Inadequado,Adequado,Inadequado,0
2019,13,Urbano,Semi-adequado,Inadequado,Inadequado,Adequado,12457
2019,13,Urbano,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,14,Rural,Adequado,Adequado,Adequado,Adequado,0
2019,14,Rural,Adequado,Adequado,Adequado,Inadequado,0
2019,14,Rural,Adequado,Adequado,Inadequado,Adequado,0
2019,14,Rural,Adequado,Adequado,Inadequado,Inadequado,0
2019,14,Rural,Adequado,Inadequado,Adequado,Adequado,0
2019,14,Rural,Adequado,Inadequado,Adequado,Inadequado,0
2019,14,Rural,Adequado,Inadequado,Inadequado,Adequado,0
2019,14,Rural,Adequado,Inadequado,Inadequado,Inadequado,0
2019,14,Rural,Inadequado,Adequado,Adequado,Adequado,0
2019,14,Rural,Inadequado,Adequado,Adequado,Inadequado,0
2019,14,Rural,Inadequado,Adequado,Inadequado,Adequado,0
2019,14,Rural,Inadequado,Adequado,Inadequado,Inadequado,0
2019,14,Rural,Inadequado,Inadequado,Adequado,Adequado,0
2019,14,Rural,Inadequado,Inadequado,Adequado,Inadequado,0
2019,14,Rural,Inadequado,Inadequado,Inadequado,Adequado,0
2019,14,Rural,Inadequado,Inadequado,Inadequado,Inadequado,7727
2019,14,Rural,Semi-adequado,Adequado,Adequado,Adequado,0
2019,14,Rural,Semi-adequado,Adequado,Adequado,Inadequado,460
2019,14,Rural,Semi-adequado,Adequado,Inadequado,Adequado,5763
2019,14,Rural,Semi-adequado,Adequado,Inadequado,Inadequado,13119
2019,14,Rural,Semi-adequado,Inadequado,Adequado,Adequado,0
2019,14,Rural,Semi-adequado,Inadequado,Adequado,Inadequado,0
2019,14,Rural,Semi-adequado,Inadequado,Inadequado,Adequado,333
2019,14,Rural,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,14,Urbano,Adequado,Adequado,Adequado,Adequado,54502
2019,14,Urbano,Adequado,Adequado,Adequado,Inadequado,0
2019,14,Urbano,Adequado,Adequado,Inadequado,Adequado,0
2019,14,Urbano,Adequado,Adequado,Inadequado,Inadequado,0
2019,14,Urbano,Adequado,Inadequado,Adequado,Adequado,0
2019,14,Urbano,Adequado,Inadequado,Adequado,Inadequado,0
2019,14,Urbano,Adequado,Inadequado,Inadequado,Adequado,0
2019,14,Urbano,Adequado,Inadequado,Inadequado,Inadequado,0
2019,14,Urbano,Inadequado,Adequado,Adequado,Adequado,0
2019,14,Urbano,Inadequado,Adequado,Adequado,Inadequado,0
2019,14,Urbano,Inadequado,Adequado,Inadequado,Adequado,0
2019,14,Urbano,Inadequado,Adequado,Inadequado,Inadequado,0
2019,14,Urbano,Inadequado,Inadequado,Adequado,Adequado,0
2019,14,Urbano,Inadequado,Inadequado,Adequado,Inadequado,0
2019,14,Urbano,Inadequado,Inadequado,Inadequado,Adequado,0
2019,14,Urbano,Inadequado,Inadequado,Inadequado,Inadequado,439
2019,14,Urbano,Semi-adequado,Adequado,Adequado,Adequado,0
2019,14,Urbano,Semi-adequado,Adequado,Adequado,Inadequado,203
2019,14,Urbano,Semi-adequado,Adequado,Inadequado,Adequado,61723
2019,14,Urbano,Semi-adequado,Adequado,Inadequado,Inadequado,3894
2019,14,Urbano,Semi-adequado,Inadequado,Adequado,Adequado,1192
2019,14,Urbano,Semi-adequado,Inadequado,Adequado,Inadequado,97
2019,14,Urbano,Semi-adequado,Inadequado,Inadequado,Adequado,3779
2019,14,Urbano,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,15,Rural,Adequado,Adequado,Adequado,Adequado,14753
2019,15,Rural,Adequado,Adequado,Adequado,Inadequado,0
2019,15,Rural,Adequado,Adequado,Inadequado,Adequado,0
2019,15,Rural,Adequado,Adequado,Inadequado,Inadequado,0
2019,15,Rural,Adequado,Inadequado,Adequado,Adequado,0
2019,15,Rural,Adequado,Inadequado,Adequado,Inadequado,0
2019,15,Rural,Adequado,Inadequado,Inadequado,Adequado,0
2019,15,Rural,Adequado,Inadequado,Inadequado,Inadequado,0
2019,15,Rural,Inadequado,Adequado,Adequado,Adequado,0
2019,15,Rural,Inadequado,Adequado,Adequado,Inadequado,0
2019,15,Rural,Inadequado,Adequado,Inadequado,Adequado,0
2019,15,Rural,Inadequado,Adequado,Inadequado,Inadequado,0
2019,15,Rural,Inadequado,Inadequado,Adequado,Adequado,0
2019,15,Rural,Inadequado,Inadequado,Adequado,Inadequado,0
2019,15,Rural,Inadequado,Inadequado,Inadequado,Adequado,0
2019,15,Rural,Inadequado,Inadequado,Inadequado,Inadequado,227553
2019,15,Rural,Semi-adequado,Adequado,Adequado,Adequado,0
2019,15,Rural,Semi-adequado,Adequado,Adequado,Inadequado,10326
2019,15,Rural,Semi-adequado,Adequado,Inadequado,Adequado,74022
2019,15,Rural,Semi-adequado,Adequado,Inadequado,Inadequado,336552
2019,15,Rural,Semi-adequado,Inadequado,Adequado,Adequado,0
2019,15,Rural,Semi-adequado,Inadequado,Adequado,Inadequado,0
2019,15,Rural,Semi-adequado,Inadequado,Inadequado,Adequado,10487
2019,15,Rural,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,15,Urbano,Adequado,Adequado,Adequado,Adequado,404581
2019,15,Urbano,Adequado,Adequado,Adequado,Inadequado,0
2019,15,Urbano,Adequado,Adequado,Inadequado,Adequado,0
2019,15,Urbano,Adequado,Adequado,Inadequado,Inadequado,0
2019,15,Urbano,Adequado,Inadequado,Adequado,Adequado,0
2019,15,Urbano,Adequado,Inadequado,Adequado,Inadequado,0
2019,15,Urbano,Adequado,Inadequado,Inadequado,Adequado,0
2019,15,Urbano,Adequado,Inadequado,Inadequado,Inadequado,0
2019,15,Urbano,Inadequado,Adequado,Adequado,Adequado,0
2019,15,Urbano,Inadequado,Adequado,Adequado,Inadequado,0
2019,15,Urbano,Inadequado,Adequado,Inadequado,Adequado,0
2019,15,Urbano,Inadequado,Adequado,Inadequado,Inadequado,0
2019,15,Urbano,Inadequado,Inadequado,Adequado,Adequado,0
2019,15,Urbano,Inadequado,Inadequado,Adequado,Inadequado,0
2019,15,Urbano,Inadequado,Inadequado,Inadequado,Adequado,0
2019,15,Urbano,Inadequado,Inadequado,Inadequado,Inadequado,19744
2019,15,Urbano,Semi-adequado,Adequado,Adequado,Adequado,0
2019,15,Urbano,Semi-adequado,Adequado,Adequado,Inadequado,33334
2019,15,Urbano,Semi-adequado,Adequado,Inadequado,Adequado,1184049
2019,15,Urbano,Semi-adequado,Adequado,Inadequado,Inadequado,92886
2019,15,Urbano,Semi-adequado,Inadequado,Adequado,Adequado,6603
2019,15,Urbano,Semi-adequado,Inadequado,Adequado,Inadequado,624
2019,15,Urbano,Semi-adequado,Inadequado,Inadequado,Adequado,133762
2019,15,Urbano,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,16,Rural,Adequado,Adequado,Adequado,Adequado,527
2019,16,Rural,Adequado,Adequado,Adequado,Inadequado,0
2019,16,Rural,Adequado,Adequado,Inadequado,Adequado,0
2019,16,Rural,Adequado,Adequado,Inadequado,Inadequado,0
2019,16,Rural,Adequado,Inadequado,Adequado,Adequado,0
2019,16,Rural,Adequado,Inadequado,Adequado,Inadequado,0
2019,16,Rural,Adequado,Inadequado,Inadequado,Adequado,0
2019,16,Rural,Adequado,Inadequado,Inadequado,Inadequado,0
2019,16,Rural,Inadequado,Adequado,Adequado,Adequado,0
2019,16,Rural,Inadequado,Adequado,Adequado,Inadequado,0
2019,16,Rural,Inadequado,Adequado,Inadequado,Adequado,0
2019,16,Rural,Inadequado,Adequado,Inadequado,Inadequado,0
2019,16,Rural,Inadequado,Inadequado,Adequado,Adequado,0
2019,16,Rural,Inadequado,Inadequado,Adequado,Inadequado,0
2019,16,Rural,Inadequado,Inadequado,Inadequado,Adequado,0
2019,16,Rural,Inadequado,Inadequado,Inadequado,Inadequado,9251
2019,16,Rural,Semi-adequado,Adequado,Adequado,Adequado,0
2019,16,Rural,Semi-adequado,Adequado,Adequado,Inadequado,79
2019,16,Rural,Semi-adequado,Adequado,Inadequado,Adequado,632
2019,16,Rural,Semi-adequado,Adequado,Inadequado,Inadequado,14190
2019,16,Rural,Semi-adequado,Inadequado,Adequado,Adequado,0
2019,16,Rural,Semi-adequado,Inadequado,Adequado,Inadequado,0
2019,16,Rural,Semi-adequado,Inadequado,Inadequado,Adequado,0
2019,16,Rural,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,16,Urbano,Adequado,Adequado,Adequado,Adequado,38987
2019,16,Urbano,Adequado,Adequado,Adequado,Inadequado,0
2019,16,Urbano,Adequado,Adequado,Inadequado,Adequado,0
2019,16,Urbano,Adequado,Adequado,Inadequado,Inadequado,0
2019,16,Urbano,Adequado,Inadequado,Adequado,Adequado,0
2019,16,Urbano,Adequado,Inadequado,Adequado,Inadequado,0
2019,16,Urbano,Adequado,Inadequado,Inadequado,Adequado,0
2019,16,Urbano,Adequado,Inadequado,Inadequado,Inadequado,0
2019,16,Urbano,Inadequado,Adequado,Adequado,Adequado,0
2019,16,Urbano,Inadequado,Adequado,Adequado,Inadequado,0
2019,16,Urbano,Inadequado,Adequado,Inadequado,Adequado,0
2019,16,Urbano,Inadequado,Adequado,Inadequado,Inadequado,0
2019,16,Urbano,Inadequado,Inadequado,Adequado,Adequado,0
2019,16,Urbano,Inadequado,Inadequado,Adequado,Inadequado,0
2019,16,Urbano,Inadequado,Inadequado,Inadequado,Adequado,0
2019,16,Urbano,Inadequado,Inadequado,Inadequado,Inadequado,1566
2019,16,Urbano,Semi-adequado,Adequado,Adequado,Adequado,0
2019,16,Urbano,Semi-adequado,Adequado,Adequado,Inadequado,602
2019,16,Urbano,Semi-adequado,Adequado,Inadequado,Adequado,141068
2019,16,Urbano,Semi-adequado,Adequado,Inadequado,Inadequado,7766
2019,16,Urbano,Semi-adequado,Inadequado,Adequado,Adequado,193
2019,16,Urbano,Semi-adequado,Inadequado,Adequado,Inadequado,201
2019,16,Urbano,Semi-adequado,Inadequado,Inadequado,Adequado,6284
2019,16,Urbano,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,17,Rural,Adequado,Adequado,Adequado,Adequado,0
2019,17,Rural,Adequado,Adequado,Adequado,Inadequado,0
2019,17,Rural,Adequado,Adequado,Inadequado,Adequado,0
2019,17,Rural,Adequado,Adequado,Inadequado,Inadequado,0
2019,17,Rural,Adequado,Inadequado,Adequado,Adequado,0
2019,17,Rural,Adequado,Inadequado,Adequado,Inadequado,0
2019,17,Rural,Adequado,Inadequado,Inadequado,Adequado,0
2019,17,Rural,Adequado,Inadequado,Inadequado,Inadequado,0
2019,17,Rural,Inadequado,Adequado,Adequado,Adequado,0
2019,17,Rural,Inadequado,Adequado,Adequado,Inadequado,0
2019,17,Rural,Inadequado,Adequado,Inadequado,Adequado,0
2019,17,Rural,Inadequado,Adequado,Inadequado,Inadequado,0
2019,17,Rural,Inadequado,Inadequado,Adequado,Adequado,0
2019,17,Rural,Inadequado,Inadequado,Adequado,Inadequado,0
2019,17,Rural,Inadequado,Inadequado,Inadequado,Adequado,0
2019,17,Rural,Inadequado,Inadequado,Inadequado,Inadequado,11822
2019,17,Rural,Semi-adequado,Adequado,Adequado,Adequado,0
2019,17,Rural,Semi-adequado,Adequado,Adequado,Inadequado,3468
2019,17,Rural,Semi-adequado,Adequado,Inadequado,Adequado,6276
2019,17,Rural,Semi-adequado,Adequado,Inadequado,Inadequado,69341
2019,17,Rural,Semi-adequado,Inadequado,Adequado,Adequado,0
2019,17,Rural,Semi-adequado,Inadequado,Adequado,Inadequado,699
2019,17,Rural,Semi-adequado,Inadequado,Inadequado,Adequado,0
2019,17,Rural,Semi-adequado,Inadequado,Inadequado,Inadequado,0
2019,17,Urbano,Adequado,Adequado,Adequado,Adequado,157712
